gene_ID	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
PHO3	160.067	114.322	79.976	105.33	202.627	230.809	235.349	186.859	166.773	213.376	363.373	648.019	936.041	1036.24	925.582	1016.21	518.328	398.505	372.811	274.975	199.549	195.577	173.86	193.637	282.914	379.722	409.087	487.149	416.68	402.771	378.491	325.878	295.252	253.503	213.725	220.461	227.526	239.702	267.726	272.329	277.483	311.543	290.56	276.646	282.804	257.418	237.957	209.442	200.354	201.417
YMR030W-A	1	1.649	1	1.745	1	1	1	3.237	2.879	9.709	13.041	29.732	30.365	53.957	38.912	36.605	22.625	17.946	13.546	4.475	7.792	9.202	8.436	10.209	13.842	20.586	27.778	24.113	22.714	37.989	23.292	21.195	21.909	14.959	12.961	15.992	29.826	25.642	27.273	26.393	28.496	24.005	28.09	27.176	18.19	12.848	10.585	12.723	16.803	15.343
PKC1	19.828	21.011	17.402	15.109	14.501	14.818	16.146	15.264	17.431	20.176	22.834	21.741	22.935	23.195	21.121	20.387	20.806	19.338	17.567	17.786	17.614	16.364	17.973	19.108	19.897	20.221	20.66	19.69	20.802	16.03	16.917	17.613	17.964	18.082	16.012	15.585	14.341	16.779	16.546	16.921	16.961	17.24	18.002	16.555	19.717	18.121	19.07	18.801	17.998	17.841
GMH1	84.383	79.777	73.625	83.993	84.089	77.8	79.223	77.031	79.682	86.388	94.742	91.61	100.967	102.513	99.016	92.557	85.237	82.987	78.356	79.59	74.671	75.163	81.539	80.791	80.497	82.869	75.892	92.799	90.001	92.467	89.472	84.779	90.13	86.496	88.984	83.677	84.199	89.053	86.876	100.079	96.307	92.204	94.672	97.164	93.964	95.281	97.098	90.191	89.69	86.853
YJR098C	3.304	3.604	4.511	3.837	3.72	3.547	5.257	7.922	9.49	10.99	11.119	9.751	10.535	11.317	11.112	10.158	9.655	8.816	7.37	6.888	7.532	6.465	7.161	8.011	8.143	6.849	9.049	8.524	9.611	8.277	8.373	7.634	7.905	7.065	7.017	6.863	6.036	9.416	7.722	8.876	10.007	8.129	7.568	8.525	8.651	8.414	9.63	7.891	8.416	8.21
RPI1	7.928	17.166	7.395	4.501	4.235	4.196	5.74	8.275	10.05	13.416	15.202	17.868	21.374	29.433	29.381	33.216	26.338	26.548	26.747	20.223	18.312	19.108	18.164	17.69	23.115	25.364	28.102	31.692	28.148	21.956	24.182	21.49	23.851	22.853	22.924	18.754	16.099	22.032	19.266	24.758	25.07	24.627	24.183	24.642	28.058	29.596	23.74	22.466	25.759	23.075
YIL001W	21.094	17.969	13.092	14.602	13.277	15.914	15.991	17.33	18.205	20.532	21.386	23.122	22.92	23.639	18.32	19.55	18.426	16.573	16.53	15.535	17.004	15.998	16.816	17.74	18.391	16.754	19.167	18.85	17.487	20.334	16.92	18.614	17.557	18.804	17.23	15.51	17.115	17.543	19.217	17.409	18.477	17.519	17.975	17.465	17.275	16.501	16.84	18.099	16.067	15.933
TCM62	15.654	19.142	22.95	22.034	18.425	15.248	17.707	18.734	21.222	23.433	25.035	26.177	25.271	27.033	26.539	28.196	23.322	20.897	21.193	21.128	20.917	22.67	21.35	22.356	25.002	22.981	27.774	24.667	25.882	22.779	23.852	22.902	21.345	22.788	21.795	21.008	21.841	23.591	21.771	23.134	24.153	23.144	22.993	22.942	25.043	23.977	22.335	23.004	23.289	23.016
ATF2	16.702	20.959	30.835	49.329	52.399	41.92	33.187	31.93	41.066	50.106	54.078	61.548	62.05	68.91	60.756	56.368	47.484	43.812	34.232	34.69	33.089	34.19	36.243	36.251	45.552	52.293	51.597	50.066	53.535	45.132	44.048	42.215	42.666	36.2	39.184	38.767	32.812	41.506	38.007	44.751	45.645	43.571	43.708	39.718	41.406	37.931	39.536	39.325	38.094	39.176
NHP10	73.075	67.748	70.56	64.093	58.817	70.175	61.692	57.391	55.842	62.215	60.15	66.439	73.304	81.848	79.165	78.604	84.241	79.555	71.719	66.88	66.746	57.566	59.558	66.266	66.121	55.253	60.907	71.213	77.096	88.472	81.934	76.211	71.791	73.613	72.464	70.181	79.833	68.437	79.883	73.302	74.04	78.143	78.347	82.117	77.626	72.759	78.451	66.55	72.339	75.978
OSW5	83.746	102.948	103.542	100.957	85.94	83.579	98.438	84.056	101.103	107.268	118.781	123.192	122.345	128.882	104.288	103.499	98.192	94.322	83.701	75.696	77.037	77.981	84.253	90.301	84.994	103.854	92.887	91.388	107.496	97.487	97.985	97.134	94.461	92.901	101.478	97.859	98.488	89.207	99.364	109.024	115.034	105.32	101.563	102.029	110.529	103.727	117.67	108.587	115.199	104.882
PHO87	38.813	38.254	40.151	42.109	44.637	44.58	44.056	39.988	44.275	51.218	56.299	55.614	56.866	57.185	52.56	49.251	47.828	51.185	45.319	44.73	41.534	40.173	42.475	43.8	40.75	42.621	46.892	48.471	46.968	37.136	43.825	40.467	42.513	42.736	37.707	35.188	30.389	41.472	36.274	41.835	43.953	44.417	44.01	43.543	46.75	48.141	47.612	47.901	50.811	46.247
VTC3	64.818	74.733	70.507	72.396	71.214	78.02	82	87.88	104.154	114.61	124.638	126.033	123.424	131.128	119.637	103.947	117.119	116.57	100.921	99.522	108.225	100.385	102.044	105.762	101.557	102.039	118.513	116.336	128.88	113.456	119.03	120.099	119.627	123.701	123.511	110.319	100.606	113.241	109.88	119.159	122.575	120.676	117.785	117.704	115.652	111.927	103.576	106.038	106.494	103.996
YKU80	9.338	10.817	8.738	7.803	6.191	6.067	6.736	7.806	8.426	9.532	10.444	9.136	8.732	11.25	9.407	10.245	8.985	8.373	7.619	8.69	8.011	7.873	9.534	9.421	9.234	8.492	9.048	8.339	8.932	7.799	7.996	8.505	7.285	7.502	7.383	5.278	6.227	7.363	7.444	7.796	7.973	7.609	7.773	8.075	8.917	8.194	8.228	8.222	7.544	8.023
INP51	21.422	22.119	23.216	23.53	19.146	18.609	17.505	18.017	21.393	23.539	24.412	23.885	24.133	25.03	23.214	20.353	21.688	19.515	20.446	18.544	20.565	19.596	19.217	23.052	20.355	21.033	22.713	20.731	21.965	20.387	19.271	18.147	19.606	18.628	19.021	17.938	19.918	19.641	21.794	19.883	19.698	19.212	20.026	18.848	20.113	20.734	19.845	20.308	19.668	19.263
SYF2	23.655	24.54	22.74	22.801	18.442	17.59	16.321	19.872	19.574	22.16	24.506	26.463	26.886	28.613	25.347	21.791	24.397	23.036	17.247	17.036	19.783	18.201	20.023	23.921	20.711	19.65	22.727	25.099	27.905	28.55	26.1	26.552	24.564	22.232	25.664	21.731	29.708	22.083	24.953	25.579	24.544	26.63	25.021	25.359	27.868	27.214	26.448	22.443	25.458	25.99
ABD1	54.428	50.708	40.397	39.277	35.861	42.823	41.119	44.571	47.905	45.78	50.691	52.681	54.486	55.601	54.091	53.733	52.9	48.19	47.492	49.076	48.102	45.293	45.077	44.378	47.669	45.158	46.16	50.283	48.699	52.422	46.16	51.533	49.55	47.411	46.088	46.68	47.22	49.859	47.985	48.033	48.643	47.003	45.413	48.101	48.361	48.111	47.639	46.101	43.997	45.691
YTA6	14.866	19.497	20.456	19.395	18.299	18.087	18.032	19.538	20.877	23.915	24.97	22.486	24.958	25.135	23.555	21.425	21.407	19.415	18.411	19.68	20.601	18.437	19.358	20.679	21.362	21.059	20.224	21.107	21.846	19.227	21.643	20.02	20.879	20.612	20.754	18.501	17.856	18.516	20.885	20.88	19.218	20.57	20.014	20.356	20.074	22.452	21.826	21.821	20.184	21.955
SWC4	22.598	22.085	19.085	19.974	18.831	17.635	17.541	19.479	23.852	24.774	26.048	23.603	25.905	27.454	27.058	24.06	22.723	19.596	22.561	22.655	23.438	23.307	21.969	22.527	24.592	23.794	24.181	25.671	23.354	21.956	22.185	19.449	21.933	21.213	22.925	20.262	17.666	20.196	19.672	20.653	21.222	20.445	22.51	21.876	21.835	21.956	21.536	21.606	19.757	22.884
MED2	21.258	28.739	23.545	21.061	19.852	23.99	21.608	22.959	23.031	25.193	28.009	29.261	28.026	29.482	28.987	31.456	31.177	27.723	25.931	24.525	26.975	24.373	24.84	27.105	26.497	25.785	30.502	29.194	29.733	20.078	29.317	24.626	26.108	29.151	27.771	22.362	19.883	25.843	25.021	25.663	26.398	27.617	28.654	27.082	29.952	27.878	31.621	26.76	25.87	26.702
SIT1	30.486	97.213	84.56	76.699	86.632	94.849	86.379	79.676	84.684	92.57	102.163	109.03	115.247	115.837	113.874	102.465	89.598	85.812	83.598	90.596	86.021	90.603	96.17	120.885	127.078	135.514	148.5	160.596	166.861	135.062	147.372	144.431	144.008	137.492	126.801	117.956	110.816	124.466	119.443	141.115	139.29	142.807	138.068	130.55	132.542	131.591	122.878	112.904	124.317	105.653
SRO7	10.093	11.887	12.035	10.788	10.853	8.944	10.683	13.354	15.814	15.299	17.417	17.174	16.448	17.487	15.952	16.074	12.707	12.107	10.826	12.545	12.349	12.416	13.268	12.868	15.046	14.898	15.9	13.87	13.137	10.382	12.097	10.846	11.77	11.525	11.962	10.587	10.803	11.616	10.558	11.496	11.423	12.222	12.994	11.37	12.731	11.715	13.129	12.301	11.706	12.401
YLF2	13.65	9.72	11.09	12.581	12.601	11.804	12.715	15.161	14.143	17.05	17.474	18.561	17.189	18.976	16.765	16.175	15.284	14.915	15.041	17.653	12.93	16.4	15.939	15.502	16.401	16.934	17.315	17.458	16.835	18.414	17.434	17.575	17.337	16.943	17.94	16.74	16.273	16.28	17.265	19.515	17.654	18.258	17.367	18.74	17.789	16.429	16.675	17.993	17.015	16.012
YOR105W	32.197	40.565	21.95	17.991	17.992	25.832	11.493	18.335	15.946	18.062	43.821	35.884	43.943	49.075	44.611	43.999	22.337	15.808	16.004	19.311	18.589	26.996	34.163	22.895	28.335	19.202	26.315	28.316	34.398	46.28	23.201	33.398	21.065	21.378	18.682	26.729	29.35	28.971	25.634	23.927	29.109	26.347	29.994	19.707	18.713	25.541	23.028	19.165	25.726	19.661
MSY1	12.748	16.324	19.056	22.761	18.835	20.64	19.072	18.299	17.245	17.271	19.578	21.195	23.714	24.385	22.758	30.356	23.933	21.958	22.277	20.208	18.777	20.361	18.255	20.697	20.611	20.428	22.228	22.666	24.66	22.079	24.839	23.765	25.225	22.998	21.947	20.319	18.717	23.346	21.088	22.736	23.772	24.13	21.896	25.129	24.201	22.309	23.625	22.755	21.95	21.148
PRP3	17.496	16.408	16.696	16.888	15.572	17.275	17.186	15.471	13.964	15.874	16.799	16.265	18.13	19.036	16.595	15.488	18.368	18.874	15.597	15.002	16.104	14.715	15.139	14.507	15.389	14.058	17.064	16.7	15.842	15.514	16.132	15.965	17.133	14.608	14.814	14.107	14.835	14.13	16.263	12.589	15.542	16.365	16.78	15.808	15.679	17.493	18.134	16.021	15.023	16.34
NFU1	94.182	81.486	90.302	92.06	83.844	83.9	80.151	78.657	84.416	89.922	93.735	94.134	93.042	97.182	94.8	98.69	92.62	88.347	93.285	77.06	77.371	82.274	84.216	87.865	90.565	85.457	89.79	93.442	95.682	92.496	86.252	92.748	83.991	92.779	87.865	91.11	93.341	86.762	86.259	78.844	91.591	88.446	90.552	89.72	93.147	91.46	85.807	80.378	84.433	88.234
ISM1	6.505	7.902	8.137	9.791	9.977	10.114	10.45	11.387	11.553	10.195	11.284	12.047	11.282	12.138	11.777	10.203	11.348	10.399	9.472	9.817	9.156	9.292	10.499	10.519	11.181	11.002	11.995	11.075	11.699	8.18	9.808	8.806	9.586	9.712	9.182	8.36	7.528	9.378	8.386	9.748	10.31	9.701	9.721	10.203	10.034	10.125	10.089	10.872	9.905	10.385
FZO1	13.869	18.39	16.069	18.026	17.721	17.608	16.026	16.929	19.794	21.39	21.014	21.081	21.732	23.447	21.858	20.403	21.593	19.239	18.866	18.031	17.471	18.369	17.843	18.133	20.387	18.384	22.12	17.897	20.822	17.842	20.636	18.028	19.391	19.109	18.332	17.556	17.361	18.384	17.718	18.637	19.274	19.419	17.735	20.136	20.047	19.292	17.587	20.046	19.905	19.091
SWI5	1.957	2.303	2.428	2.284	2.192	2.219	4.1	8.742	17.477	32.395	49.554	54.949	57.287	51.598	42.47	31.62	25.102	19.708	17.134	11.14	11.18	15.518	23.412	30.017	37.615	39.543	42.595	39.28	36.319	28.789	28.818	24.219	23.106	22.273	24.494	22.755	24.013	28.849	31.662	33.705	34.457	32.726	32.102	29.666	31.191	28.081	29.032	28.735	27.635	27.403
SRC1	14.855	19.775	12.479	9.119	7.984	7.519	11.145	17.455	26.277	34.801	41.444	44.902	52.845	50.716	39.274	28.788	23.655	19.53	15.843	14.566	15.293	18.297	24.689	29.96	33.568	35.579	39.57	33.467	33.63	26.113	25.79	20.975	21.095	22.266	22.328	22.979	22.159	24.484	28.5	27.906	31.998	28.135	26.085	25.703	25.927	24.643	25.436	24.088	23.635	23.905
CDC5	6.98	9.897	8.518	10.186	9.171	8.939	12.79	23.797	39.134	59.721	76.726	81.754	82.956	78.895	58.558	52.924	37.069	30.084	24.775	19.985	21.234	27.19	34.411	40.04	51.033	49.898	58.211	50.435	48.066	37.786	37.056	33.017	32.337	30.629	32.398	28.545	30.953	38.425	40.178	42.027	43.898	42.259	41.524	37.78	39.507	36.647	33.607	33.065	35.117	34.501
SUR7	49.477	80.821	103.12	92.553	89.811	112.717	179.546	287.195	481.704	678.923	838.699	955.385	997.78	929.633	787.849	684.204	453.925	377.4	344.424	316.649	300.547	402.158	482.273	578.953	697.679	809.892	678.012	756.207	624.731	593.48	553.645	490.743	463.528	448.267	451.557	511.722	501.225	596.551	628.406	704.535	673.917	711.564	664.395	646.384	646.952	649.388	644.141	564.336	635.387	610.898
BUD4	1.891	2.718	2.159	2.294	2.612	3.284	5.197	8.951	14.91	21.92	27.5	27.786	30.619	28.944	23.621	17.116	13.8	9.385	8.483	7.67	8.189	9.864	12.751	17.097	20.913	20.24	21.65	19.672	18.564	13.667	13.758	11.938	10.851	11.445	12.463	11.493	12.802	14.314	15.061	15.187	15.64	14.078	14.31	13.203	13.516	12.486	13.473	13.513	12.946	13.054
ACE2	3.149	4.938	7.126	5.787	5.354	4.865	6.067	10.351	17.087	25.676	33.212	34.606	37.563	35.511	32.056	22.42	17.112	14.554	12.815	11.626	10.462	12.506	16.738	20.66	23.18	25.153	28.733	25.861	23.543	16.646	17.166	14.058	12.967	12.993	14.802	14.573	12.644	16.852	14.934	18.152	17.448	17.712	18.309	15.527	19.104	18.254	17.136	17.296	16.986	16.039
IRC8	1.746	2.108	2.045	1.697	1.728	1.489	1.659	2.972	8.184	22.61	36.843	44.166	51.09	49.202	39.437	28.309	21.114	15.9	11.279	8.103	7.692	9.638	11.42	17.059	25.936	27.727	29.29	28.418	25.292	18.817	20.302	16.253	13.759	13.276	13.193	13.57	12.711	17.314	17.206	21.129	21.047	20.893	20.946	20.052	19.53	19.824	18	17.215	17.814	15.867
AIM20	9.593	16.839	19.041	24.383	32.402	35.097	43.973	74.024	101.324	141.492	204.768	264.799	324.743	291.709	277.891	261.094	169.41	121.332	105.602	89.172	65.591	89.416	110.042	140.759	207.215	243.559	224.055	228.719	186.011	209.327	173.959	139.767	123.278	110.763	114.35	132.195	156.684	135.303	166.377	180.729	160.706	176.105	160.332	160.148	152.583	128.722	127.569	118.248	114.991	110.782
MYO1	4.289	4.8	4.563	5.86	5.729	4.727	4.005	4.89	7.615	11.708	15.624	17.705	18.8	18.602	14.585	12.079	10.425	9.326	8.444	7.251	7.414	6.385	8.65	10.575	11.287	11.741	13.115	11.691	11.903	11.406	10.366	9.033	8.914	8.987	8.235	9.688	9.874	9.368	10.489	10.424	9.948	9.939	9.808	10.143	9.116	9.387	9.005	8.792	8.253	8.377
SML1	2514.48	2473.99	3348.93	3413.48	3104.35	2336.01	1769.58	1712.3	3436.87	4334.45	5101.54	5731.6	5926.53	5050.47	4265.73	3597.08	2426.66	2035.51	1856.72	1898.61	2128.67	2367.47	3179.16	4092.93	3876.62	4651.91	4106.59	4158.37	3916.11	2848.53	3092.05	2759.94	2698.29	2816.68	2852.71	3090.07	2671.05	3410.91	3331.07	4114.89	4274.63	4328.07	3599.41	3602.35	3849.62	4118.46	3823.77	3838.41	4499.73	4127.5
SCW4	285.762	256.833	357.006	498.566	705.237	653.533	653.729	729.981	871.057	957.766	1017.58	1128.7	1317.24	1203.59	1116.7	810.349	619.1	578.714	611.451	719.905	680.292	742.035	837.656	906.101	1022.04	1144.57	925.949	1036.41	910.444	850.714	793.313	765.149	750.971	765.817	748.41	806.068	794.64	871.727	910.486	926.536	914.362	930.966	840.826	877.335	895.193	933.972	939.936	825.127	942.617	880.191
SHE2	61.776	59.841	55.764	51.63	46.805	61.335	66.123	75.702	88.215	102.889	119.079	117.926	126.798	109.617	99.412	89.728	73.878	65.836	60.287	59.554	59.891	59.928	68.456	78.816	76.183	92.005	94.207	87.461	94.207	102.94	89.702	89.212	89.103	81.943	91.388	88.428	102.003	93.029	104.329	101.281	103.179	97.612	96.133	92.975	84.183	79.012	76.295	80.515	86.069	89.268
WSC4	2.523	1.888	1.991	1.553	1.133	1.444	1.296	1.894	2.716	3.983	6.741	8.977	11.058	9.649	9.532	8.812	6.538	6.209	3.682	3.926	3.843	4.121	4.726	6.257	9.162	11.672	10.217	11.591	11.536	9.206	10.598	9.224	8.241	8.551	7.386	7.276	6.354	10.811	9.51	11.593	12.108	12.932	9.041	10.773	12.74	10.582	11.396	11.555	10.576	11.087
YFR039C	53.193	60.075	46.617	43.374	38.297	42.904	42.01	50.013	52.096	63.83	70.33	73.655	81.502	79.472	64.077	65.244	57.805	48.713	50.729	53.512	49.809	51.036	55.3	59.052	61.953	61.79	66.518	60.846	60.936	56.772	52.173	55.181	53.038	57.216	51.532	59.26	60.746	57.201	60.215	59.496	61.311	60.326	62.222	64.021	61.603	62.648	60.183	61.066	66.48	68.455
PMP1	24310.5	19950	4863.23	18995.7	28551.7	26573.5	26273.1	16309.6	28635	28140.8	43704.7	59067.4	69610.5	67577.4	61863.6	98197.5	57045.8	47852.9	43538.5	45136.5	37402.5	42929.6	44223.2	49787.4	59781.7	76697.1	73400.6	76911.7	72133	62883	56008.3	52377.8	50677.7	47682.2	44430.3	46473.4	39125.6	48232.1	56459.9	64553.2	65519.9	62791.2	65881.2	64180.4	63958.1	58779.8	43504.5	53417.2	62990.9	55998
ARL3	51.208	43.549	46.378	38.204	45.515	45.614	44.421	45.737	42.526	40.937	43.984	48.891	57.14	57.012	51.396	69.19	53.589	48.037	47.987	49.241	46.09	44.135	45.723	50.63	47.742	53.985	49.535	56.327	58.441	68.565	55.77	55.577	52.771	45.7	47.327	51.547	53.457	46.181	51.109	56.075	50.56	54.596	62.889	54.378	58.827	52.823	45.021	52.818	49.139	47.38
SWM2	27.552	19.638	17.983	17.791	17.934	14.745	19.873	23.303	37.968	30.957	35.385	39.802	41.434	34.993	35.262	28.215	30.282	26.313	19.663	22.93	23.274	24.714	23.142	25.559	27.933	25.203	32.505	33.509	27.632	36.588	29.446	29.498	23.467	30.945	24.774	20.409	22.29	24.925	27.815	32.355	27.012	31.632	23.094	30.399	22.22	25.286	25.321	26.456	25.787	22.168
DYN1	4.811	2.742	3.23	3.52	3.953	4.365	5.366	6.173	5.559	5.495	6.373	6.905	7.05	6.394	5.201	5.152	4.568	4.283	4.49	4.732	4.887	4.596	5.143	5.84	5.946	5.531	5.838	5.5	5.322	4.368	4.806	4.879	4.861	4.586	4.947	4.756	4.749	5.165	4.907	5.199	5.326	5.083	5.176	4.731	5.038	5.214	5.282	4.965	5.337	5.041
TFB3	25.795	24.833	27.935	24.069	21.425	17.086	18.389	20.745	20.456	23.635	25.745	26.971	33.998	33.188	30.702	23.799	30.817	26.371	27.384	23.788	24.902	22.483	20.478	24.898	28.427	27.583	28.421	27.732	28.77	33.419	32.183	30.46	27.794	28.32	27.198	28.287	31.203	24.98	27.812	28.706	31.427	29.843	31.374	30.762	30.092	26.145	26.956	28.442	24.881	26.87
YNL190W	452.339	516.264	557.779	656.227	752.376	632.035	621.2	643.514	814.114	920.468	1049.2	1061.61	1127	1093.14	925.114	1239.16	785.296	773.813	828.922	818.876	736.351	721.804	881.298	970.373	1015.2	1054.02	975.983	968.42	834.768	697.746	703.681	711.878	690.162	674.32	658.084	661.641	640.385	734.906	718.913	813.574	767.619	797.881	788.098	736.185	858.506	830.459	870.373	769.2	747.455	741.837
COQ8	21.354	18.805	20.597	21.73	21.275	22.687	20.348	23.904	25.017	28.598	28.966	29.879	29.949	29.313	27.878	26.087	24.822	24.014	21.319	22.76	22.039	22.087	24.328	22.547	24.324	22.986	25.689	27.477	26.11	25.092	26.238	24.96	24.821	24.329	24.052	23.573	24.724	24.496	23.569	27.123	26.343	24.952	27.07	26.531	26.891	24.894	24.106	24.605	24.871	22.923
HEH2	31.848	36.223	32.977	31.807	29.687	30.58	31.083	28.632	30.591	34.625	34.979	35.49	42.75	41.479	39.321	33.15	36.599	32.1	28.763	27.903	31.682	29.036	28.888	32.351	29.985	30.223	33.062	34.959	36.895	33.057	35.329	31.769	32.857	33.813	32.181	31.13	30.383	30.459	33.367	33.343	34.896	32.059	33.526	34.247	30.452	34.037	32.908	31.919	33.042	31.126
SEC6	18.974	16.843	18.679	17.256	17.363	16.229	15.588	15.774	18.591	19.069	21.339	20.24	22.803	22.763	21.966	21.942	20.507	19.58	19.163	17.847	19.718	18.977	20.669	19.907	20.204	19.895	20.928	21.615	21.238	20.032	19.474	19.406	19.332	19.202	19.974	19.059	18.546	19.997	20.605	19.94	17.929	20.175	19.461	19.107	19.548	18.395	17.913	18.985	18.833	18.048
MNT2	75.991	65.821	58.656	57.929	56.469	55.675	61.71	61.922	69.154	72.435	76.445	73.415	81.398	78.473	70.133	65.367	59.674	62.394	60.628	64.517	65.005	64.956	65.497	68.507	65.367	66.651	70.804	61.482	62.333	60.943	59.361	60.454	62.425	61.201	60.544	63.88	57.462	63.614	62.529	64.53	68.822	62.133	63.058	64.631	61.785	62.469	63.631	62.328	65.707	66.384
SSO2	72.972	73.925	91.859	85.124	77.333	78.59	87.472	91.492	98.658	111.828	128.527	131.852	141.206	130.064	111.948	109.123	98.993	96.145	99.863	97.396	98.968	103.723	115.275	123.611	127.364	130.002	128.912	125.165	136.131	119.532	124.081	126.377	117.576	119.247	126.169	121.467	127.206	134.235	139.4	134.1	130.599	135.188	129.78	130.094	127.574	126.52	126.898	127.66	123.373	123.694
NGL2	24.89	22.072	26.266	25.425	24.644	27.977	28.982	27.176	27.444	31.915	32.511	32.737	34.443	33.37	30.187	24.564	25.32	22.088	25.48	24.343	24.227	27.176	25.355	26.672	26.177	27.669	29.29	28.876	27.128	27.278	27.502	25.089	25.271	26.471	25.695	24.866	26.465	30.181	27.303	26.396	27.195	25.601	28.252	28.74	27.807	24.87	23.778	27.082	23.333	24.834
ESC2	16.534	13.339	9.548	9.356	9.482	9.829	9.747	12.893	13.656	14.505	16.265	15.795	17.28	16.852	13.375	13.676	14.888	12.937	12.376	12.453	12.438	12.727	11.893	14.716	14.991	14.845	14.119	13.674	14.714	10.756	13.118	13.648	13.16	13.331	13.831	11.389	9.432	12.526	12.239	13.953	15.638	11.066	12.869	14.348	13.795	14.615	13.259	14.462	13.476	13.184
YNL295W	15.792	16.733	14.947	16.629	15.807	16.744	13.018	12.928	12.11	13.75	13.946	15.218	18.895	18.497	18.736	18.524	18.91	18.826	17.349	17.754	14.743	17.045	14.548	16.265	15.556	14.88	15.025	17.119	17.243	15.519	15.466	16.471	16.082	14.222	14.806	15.049	14.168	14.496	14.344	15.745	14.266	14.207	17.339	16.594	15.357	15.553	15.686	16.004	15.5	14.648
SFL1	8.73	17.385	10.576	10.204	9.21	11.574	11.704	13.419	15.473	16.579	17.992	17.526	18.154	17.385	15.832	13.594	15.304	14.66	13.754	15.275	13.799	12.652	14.033	15.567	15.106	14.26	14.773	16.013	17.496	8.831	13.537	12.151	13.403	14.58	13.521	9.234	5.325	13.586	9.108	13.559	14.134	15.122	14.093	12.75	16.456	16.791	16.274	15.282	13.899	13.73
APC1	4.336	6.866	6.2	6.312	6.634	6.057	5.369	6.287	8.312	10.206	11.004	10.999	11.219	10.569	9.766	8.639	8.166	6.8	6.971	7.159	6.929	6.512	7.779	8.74	7.899	8.922	9.375	7.586	7.567	4.963	5.818	5.92	6.54	6.125	6.361	4.652	4.377	6.054	5.868	6.413	7.171	7.017	6.668	6.481	6.676	6.713	6.791	6.745	6.808	6.787
AIM22	20.465	19.285	13.527	19.474	21.973	24.325	22.294	23.701	22.648	26.637	25.549	27.561	29.644	27.946	27.775	28.674	27.24	24.526	25.003	24.166	24.784	23.503	23.702	22.664	23.908	22.583	26.529	26.801	27.117	30.288	29.137	30.377	28.724	28.812	27.534	26.129	23.099	26.002	25.908	26.431	26.702	27.027	27.878	28.633	25.75	28.542	25.443	28.704	28.179	27.17
URA2	110.569	79.676	128.99	122.316	105.137	95.182	91.684	83.048	88.582	100.893	113.788	120.071	134.133	133.488	121.094	118.925	106.831	106.82	99.225	94.53	87.098	80.608	86.533	96.234	92.493	96.127	96.558	99.177	100.359	81.856	85.356	91.46	93.193	91.642	83.49	88.592	83.356	83.218	86.759	96.437	98.362	99.93	102.752	102.311	112.136	121.46	128.893	116.998	125.486	109.434
YBL068W-A	33.644	41.964	33.138	31.558	53.068	44.891	88.796	111.147	93.329	88.989	83.803	98.143	115.71	104.818	87.718	101.232	52.122	53.38	74.261	81.043	77.979	111.375	86.241	84.27	123.016	76.653	107.282	116.872	73.998	159.269	77.246	97.554	57.326	64.043	85.966	140.762	145.544	98.77	134.567	96.16	98.391	105.092	88.456	82.97	74.548	71.142	57.764	49.063	77.511	66.496
